Adiac,k=8,k=16,k=32,k=64,k=128
LBF_PDD,1.146712542,1.918145895,2.922144175,4.710225105,7.349128723
TILB_PDD,0.987878084,1.444236755,1.827936649,2.496483088,3.463570833
KMC2,0.460328341,1.703688145,6.122320414,22.6293149,87.71920657
 , , , , , 
MelbournePedestrian,k=8,k=16,k=32,k=64,k=128
CKM,0.125689745,0.265644073,0.547484636,1.111810923,2.259354115
TI,0.156930685,0.328403473,0.689253807,1.362010241,2.819640398
LBF_PAA,0.062498569,0.10965538,0.172933817,0.281718731,0.515553236
TILB_PAA,0.094109297,0.140634775,0.28220439,0.532109022,1.03235507
LBF_PDD,0.281529188,0.579008818,1.212058306,2.438916922,4.912939072
TILB_PDD,0.29491353,0.642098904,1.313980341,2.75740099,5.440458298
KMC2,0.20322752,0.531798601,1.281849146,3.607825994,10.73323798
 , , , , , 
MixedShapesRegularTrain,k=8,k=16,k=32,k=64,k=128
CKM,3.768916607,8.019253969,16.49442506,33.79711246,67.4680438
TI,3.062287807,5.470774174,9.723545313,15.39604354,24.4352653
LBF_PAA,1.860126972,2.424764395,3.489031553,4.935263634,7.586204052
TILB_PAA,1.861269236,2.361389399,3.224673271,4.288405895,6.50153923
LBF_PDD,3.845288992,6.254195452,10.77350354,17.21870017,27.95501566
TILB_PDD,3.642883778,5.529051781,8.878592253,12.89868426,18.88966107
KMC2,1.203591824,4.783979654,18.64355445,72.52290606,297.7280171
 , , , , , 
MixedShapesSmallTrain,k=8,k=16,k=32,k=64,k=128
CKM,3.346529722,7.079571486,14.80008745,29.71363664,59.62800598
TI,2.79635191,5.243739367,8.895481348,14.60707712,23.11187363
LBF_PAA,2.147779942,2.845665932,3.752743483,4.990666628,7.161732435
TILB_PAA,2.151022196,2.81904912,3.6955688,4.564522505,6.570452929
LBF_PDD,3.857920885,6.447401285,10.01774716,15.74089551,24.2271874
TILB_PDD,3.798740387,6.208585978,8.82517457,12.46229982,17.88117909
KMC2,1.279905319,4.930220366,19.02871656,74.25626993,293.301652
 , , , , , 
SemgHandGenderCh2,k=8,k=16,k=32,k=64,k=128
CKM,1.749958992,3.701728106,7.645460844,15.4399364,31.290658
TI,1.708554983,3.656274319,7.492817879,15.16093969,30.47222877
LBF_PAA,2.019050837,4.031473875,8.007003784,15.82580733,30.41651082
TILB_PAA,2.052721739,4.098882675,8.143367767,16.34092116,32.52031231
LBF_PDD,2.519574642,4.320795059,7.509339333,13.15862656,23.6022923
TILB_PDD,2.505707026,4.340060949,7.615877628,13.76611471,25.66058874
KMC2,1.595738411,6.680065632,26.85992169,108.6247673,433.6692493
 , , , , , 
SemgHandMovementCh2,k=8,k=16,k=32,k=64,k=128
CKM,1.728169918,3.694418192,7.586238623,15.59726501,30.85987186
TI,1.713264942,3.644672632,7.489822388,15.25247765,30.40272903
LBF_PAA,2.028360128,3.998670578,7.989739418,15.77427936,30.21818662
TILB_PAA,2.034636497,4.055078268,8.143380642,16.22442365,32.30496812
LBF_PDD,2.096848726,3.905018806,6.986235142,12.56521821,22.47316337
TILB_PDD,2.115374088,3.920070887,7.186259508,13.10992932,24.48169398
KMC2,1.649359703,6.685144901,27.2440002,108.1732199,432.3026326
 , , , , , 
